user_id,user_type,profile,requests_sent,requests_succeeded,requests_failed,requests_rate_limited,success_rate,rate_limited_rate,avg_response_time,anomalous
std_user_4,STD,standard_medium,275,22,0,253,0.08,0.92,0.03646753918040883,False
std_user_1,STD,standard_heavy,640,15,0,625,0.0234375,0.9765625,0.041133438050746915,False
std_user_0,STD,standard_heavy,723,723,0,0,1.0,0.0,0.03249091989931394,False
prm_user_1,PRM,premium_heavy,1586,63,0,1523,0.03972257250945776,0.9602774274905422,0.059504112710267267,False
anom_user_0,STD,anomalous_heavy,1792,1792,0,0,1.0,0.0,0.05166433858019965,True
std_user_3,STD,standard_medium,236,22,0,214,0.09322033898305085,0.9067796610169492,0.03469382504285392,False
std_user_2,STD,standard_light,72,21,0,51,0.2916666666666667,0.7083333333333334,0.021472897794511583,False
prm_user_0,PRM,premium_light,215,215,0,0,1.0,0.0,0.016489517965982126,False
